Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,YOM,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,GALLE,BRAND NEW,2025.0,15,,IQUBE
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,BATTICALOA,BRAND NEW,2025.0,15,,FZ S FI VER 4.0
MOTOR CYCLE,YAMAHA,FZ  VER 2.0,INDIA,PETROL,149.0,MANNAR,BRAND NEW,2025.0,3,,FZ  VER 2.0
MOTOR CYCLE,YAMAHA,RAY ZR,INDIA,PETROL,113.0,MATARA,BRAND NEW,2025.0,22,,RAY ZR
MOTOR CYCLE,YAMAHA,RAY ZRSTREETRALLY125,INDIA,PETROL,125.0,KURUNEGALA,BRAND NEW,2025.0,18,,RAY ZRSTREETRALLY125
MOTOR CYCLE,YAMAHA,RAY ZR,INDIA,PETROL,113.0,AMPARA,BRAND NEW,2025.0,12,,RAY ZR
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,GAMPAHA,BRAND NEW,2025.0,36,,FZ S FI VER 4.0
MOTOR CYCLE,YAMAHA,RAY ZR,INDIA,PETROL,113.0,KALUTARA,BRAND NEW,2025.0,14,,RAY ZR
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,KALUTARA,BRAND NEW,2025.0,21,,RAY ZR 125
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,GALLE,BRAND NEW,2025.0,8,,RAY ZR 125
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,KILINOCHCHI,BRAND NEW,2025.0,4,,RAY ZR 125
MOTOR CYCLE,HONDA,DIO DLX,INDIA,PETROL,109.0,KURUNEGALA,BRAND NEW,2025.0,133,,DIO DLX
MOTOR CYCLE,YAMAHA,FZ  VER 2.0,INDIA,PETROL,149.0,BADULLA,BRAND NEW,2025.0,4,,FZ  VER 2.0
MOTOR CYCLE,SOLID,LEO,CHINA,ELECTRIC,1.2,GAMPAHA,BRAND NEW,2024.0,2,,LEO
MOTOR CYCLE,HONDA,DIO DLX,INDIA,PETROL,109.0,KALUTARA,BRAND NEW,2025.0,77,,DIO DLX
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,COLOMBO,BRAND NEW,2025.0,176,,PULSAR NS 200
PRIMER MOVER,TATA,SIGNA 4018,INDIA,DIESEL,5883.0,COLOMBO,BRAND NEW,2025.0,49,,SIGNA 4018
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,KURUNEGALA,BRAND NEW,2025.0,1,ATTO3-ADVANCED,Unknown
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,KALUTARA,BRAND NEW,2025.0,32,,PULSAR N 125
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,BATTICALOA,BRAND NEW,2025.0,85,,PULSAR NS 200
MOTOR CYCLE,BAJAJ,CT 100 ES,INDIA,PETROL,102.0,COLOMBO,BRAND NEW,2025.0,2,,CT 100 ES
CAR,JETOUR,X70 PLUS,CHINA,PETROL,1498.0,COLOMBO,BRAND NEW,2025.0,6,,X70 PLUS
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,MATARA,BRAND NEW,2025.0,20,,PULSAR N 125
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,GAMPAHA,BRAND NEW,2025.0,217,,RE 4S AUTORICKSHAW
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,GALLE,BRAND NEW,2025.0,101,,PULSAR N 160
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,HAMBANTOTA,BRAND NEW,2025.0,22,,HUNK 160
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,COLOMBO,BRAND NEW,2025.0,27,,450X
LAND VEHICLE,YANMAR,YM358R,THAILAND,DIESEL,3319.0,MATALE,BRAND NEW,2025.0,4,,YM358R
CAR,NISSAN,MAGNITE ACENTA BR10,INDIA,PETROL,999.0,COLOMBO,BRAND NEW,2025.0,52,,MAGNITE ACENTA BR10
CAR,MAHINDRA,XUV 3XO,INDIA,PETROL,1197.0,GAMPAHA,BRAND NEW,2025.0,2,,XUV 3XO
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,COLOMBO,BRAND NEW,2025.0,11,HF-DELUXE,Unknown
MOTOR CYCLE,YAMAHA,RAY ZR,INDIA,PETROL,113.0,KANDY,BRAND NEW,2025.0,7,,RAY ZR
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,VAVUNIYA,BRAND NEW,2025.0,16,,45DI
MOTOR CYCLE,YAMAHA,RAY ZRSTREETRALLY125,INDIA,PETROL,125.0,KANDY,BRAND NEW,202.0,1,,RAY ZRSTREETRALLY125
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,ANURADHAPURA,BRAND NEW,2025.0,16,,FZ S FI VER 4.0
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,AMPARA,BRAND NEW,2025.0,37,,GN125H
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,KEGALLE,BRAND NEW,2025.0,17,,GN125H
MOTOR CYCLE,RANOMOTO,FLASH,CHINA,PETROL,79.0,GAMPAHA,BRAND NEW,2025.0,20,,FLASH
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,CHINA,PETROL,80.0,GALLE,BRAND NEW,2025.0,13,,PATTAYA DOUBLE POWER
MOTOR CYCLE,AIMA,LIBERTY,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,2025.0,17,,LIBERTY
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,KALUTARA,BRAND NEW,2025.0,7,,BREEZY
CAR,LAND ROVER,RANGE ROVER EVOQUE,UNITED KINGDOM,PETROL/ELE,1500.0,COLOMBO,BRAND NEW,2025.0,1,,RANGE ROVER EVOQUE
CAR,WULING,BINGUO,INDONESIA,ELECTRIC,49.0,POLONNARUWA,BRAND NEW,2025.0,1,,BINGUO
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,MATARA,BRAND NEW,2025.0,2,,MANA
MOTOR CYCLE,HERO,XTREME 125 R,INDIA,PETROL,124.7,MATARA,BRAND NEW,2025.0,21,,XTREME 125 R
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,AMPARA,BRAND NEW,2025.0,1,,CT 100 ES
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,PUTTALAM,BRAND NEW,2024.0,2,,G6
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,KILINOCHCHI,BRAND NEW,2025.0,11,,PULSAR N 160
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,ANURADHAPURA,BRAND NEW,2025.0,1,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,MANNAR,BRAND NEW,2025.0,14,,PULSAR NS 200
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,GAMPAHA,BRAND NEW,2025.0,18,,BOLERO CITY PICKUP
CAR,JETOUR,DASHING,CHINA,PETROL,1498.0,GAMPAHA,BRAND NEW,2025.0,2,,DASHING
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,ANURADHAPURA,BRAND NEW,2025.0,32,,YUVO TECH PLUS 575DI
LAND VEHICLE,SONALIKA,DI-50RX-4WD,INDIA,DIESEL,3067.0,MULLATIVU,BRAND NEW,2024.0,1,DI-50RX-4WD,Unknown
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5WY,JAPAN,DIESEL,2999.0,GAMPAHA,BRAND NEW,2025.0,2,,NMR85U-HH5WY
MOTOR CYCLE,TMR LUYUAN,COLA 5,CHINA,ELECTRIC,0.4,HAMBANTOTA,BRAND NEW,2025.0,3,,COLA 5
MOTOR CYCLE,FST,TV6,CHINA,ELECTRIC,4.0,COLOMBO,BRAND NEW,2025.0,3,,TV6
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,GALLE,BRAND NEW,2025.0,5,,MANA
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,2025.0,9,,MANA
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,AMPARA,BRAND NEW,2025.0,1,,MANA
MOTOR CYCLE,AIMA,LIBERTY,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,2025.0,20,,LIBERTY
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,AMPARA,BRAND NEW,2025.0,1,,MAVERICK
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,2025.0,2,,MAVERICK
MOTOR CYCLE,YAMAHA,YZF R15 VER 4.0,INDIA,PETROL,155.0,TRINCOMALEE,BRAND NEW,2025.0,21,,YZF R15 VER 4.0
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,NUWARA-ELIYA,BRAND NEW,2025.0,5,,MT 15 VER 2.0
MOTOR LORRY (COMMERCIAL),ISUZU,FTR34UU-PDN,JAPAN,DIESEL,7790.0,GAMPAHA,BRAND NEW,2025.0,5,,FTR34UU-PDN
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,KURUNEGALA,BRAND NEW,2025.0,11,,YUVO TECH PLUS 585DI
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,2025.0,61,,T5
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,COLOMBO,BRAND NEW,2025.0,143,,FRONX
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FECX1ER4SDSC,JAPAN,DIESEL,2998.0,COLOMBO,BRAND NEW,2025.0,2,,FECX1ER4SDSC
CAR,TATA,PUNCH EV,INDIA,ELECTRIC,90.0,COLOMBO,BRAND NEW,2025.0,1,,PUNCH EV
COMMERCIAL,HIGER,KLQ6128 K,CHINA,DIESEL,8400.0,MATARA,BRAND NEW,2025.0,1,,KLQ6128 K
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,PARTNER,INDIA,DIESEL,2953.0,COLOMBO,BRAND NEW,2025.0,7,,PARTNER
SINGLE CAB,TATA,YODHA,INDIA,DIESEL,2956.0,GAMPAHA,BRAND NEW,2025.0,2,,YODHA
PRIMER MOVER,TATA,SIGNA 5530,INDIA,DIESEL,6702.0,COLOMBO,BRAND NEW,2025.0,1,,SIGNA 5530
MOTOR CYCLE,TVS,TVS RAIDER 125,INDIA,PETROL,124.66,BATTICALOA,BRAND NEW,2025.0,35,,TVS RAIDER 125
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,2024.0,1,,WSP
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,2025.0,3,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,AMPARA,BRAND NEW,2025.0,2,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,TRINCOMALEE,BRAND NEW,2025.0,23,,T5
MOTOR CYCLE,WUXI,TANK,CHINA,PETROL,125.0,COLOMBO,BRAND NEW,2025.0,3,,TANK
CAR,KIA,SONET,INDIA,PETROL,998.0,KANDY,BRAND NEW,2025.0,2,,SONET
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,PUTTALAM,BRAND NEW,2025.0,17,,RUIBIN
THREE WHEELER,MAHINDRA,TREO,INDIA,ELECTRIC,3.5,KALUTARA,BRAND NEW,2025.0,2,,TREO
LAND VEHICLE (SMALL),LAND FORCE,RK125,THAILAND,DIESEL,624.0,TRINCOMALEE,BRAND NEW,2025.0,1,,RK125
CAR,AVATR,AVATR II,CHINA,ELECTRIC,190.0,GAMPAHA,BRAND NEW,2025.0,1,,AVATR II
DUAL PURPOSE (COMMERCIAL),MAZDA,BT50,THAILAND,DIESEL,1898.0,COLOMBO,BRAND NEW,2025.0,1,,BT50
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,MATARA,BRAND NEW,2025.0,18,,SEALION 6 SUPERIOR
MOTOR CYCLE,YAMAMOTO,JY125T-03-03-F2,CHINA,PETROL,125.0,GAMPAHA,BRAND NEW,2025.0,1,,JY125T-03-03-F2
CAR,BYD,SEALION 5 PREMIUM,CHINA,PETROL/ELE,1498.0,COLOMBO,BRAND NEW,2025.0,1,,SEALION 5 PREMIUM
MOTOR CYCLE,WUXI,MC-TKWS,CHINA,PETROL,125.0,KALUTARA,BRAND NEW,2025.0,1,MC-TKWS,Unknown
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,HAMBANTOTA,BRAND NEW,2025.0,1,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,2025.0,6,,MAVERICK
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,MONERAGALA,BRAND NEW,2025.0,5,,BREEZY
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,2025.0,8,,MAVERICK
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,2025.0,3,,BREEZY
MOTOR CYCLE,LIMA,EL07,CHINA,ELECTRIC,1.5,PUTTALAM,BRAND NEW,2025.0,4,,EL07
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,KEGALLE,BRAND NEW,2025.0,4,,45DI
CAR,PERODUA,AXIA-CG1SZ,MALAYSIA,PETROL,998.0,GAMPAHA,BRAND NEW,2025.0,6,AXIA-CG1SZ,Unknown
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,MULLATIVU,BRAND NEW,2025.0,4,,PULSAR N 125
PRIMER MOVER,LANKA ASHOK LEYLAND,U4019,INDIA,DIESEL,5759.0,COLOMBO,BRAND NEW,2025.0,11,,U4019
MOTOR CYCLE,YAMAHA,YZF R15 VER 4.0,INDIA,PETROL,155.0,MATARA,BRAND NEW,2025.0,3,,YZF R15 VER 4.0
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,ANURADHAPURA,BRAND NEW,2025.0,5,,MT 15 VER 2.0
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,NUWARA-ELIYA,BRAND NEW,2025.0,2,,FZ S FI VER 4.0
CAR,TOYOTA,YARIS ATIV 5,THAILAND,PETROL,1197.0,KALUTARA,BRAND NEW,2025.0,1,,YARIS ATIV 5
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,ANURADHAPURA,BRAND NEW,2025.0,16,HF-DELUXE,Unknown
COMMERCIAL,TATA,LPO 1515,INDIA,DIESEL,5883.0,KALUTARA,BRAND NEW,2025.0,1,,LPO 1515
MOTOR CYCLE,ZAFARI,EAGLE-4S,CHINA,PETROL,49.0,GAMPAHA,BRAND NEW,2025.0,1,EAGLE-4S,Unknown
COMMERCIAL,HIGER,KLQ6952K,CHINA,DIESEL,6500.0,GAMPAHA,BRAND NEW,2025.0,1,,KLQ6952K
MOTOR CYCLE,WUXI,MC-TKWS,CHINA,PETROL,125.0,GAMPAHA,BRAND NEW,2025.0,1,MC-TKWS,Unknown
MOTOR LORRY (COMMERCIAL),HYUNDAI,HD 65,SOUTH KOREA,DIESEL,3907.0,COLOMBO,BRAND NEW,2017.0,1,,HD 65
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,JAFFNA,BRAND NEW,2025.0,6,,RUIBIN
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,NUWARA-ELIYA,BRAND NEW,2025.0,1,HF-DELUXE,Unknown
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,KANDY,BRAND NEW,2025.0,1,,TUSKER SUPER 1618
CAR,BAW,E7,CHINA,ELECTRIC,25.0,COLOMBO,BRAND NEW,2025.0,48,,E7
CAR,TOYOTA,NYC200R-DHXHBF,INDONESIA,PETROL/ELE,1496.0,BATTICALOA,BRAND NEW,2025.0,1,,NYC200R-DHXHBF
THREE WHEELER,PIAGGIO,APE AUTO DX,INDIA,DIESEL,435.0,PUTTALAM,BRAND NEW,2025.0,1,,APE AUTO DX
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,MULLATIVU,BRAND NEW,2025.0,2,,IQUBE
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,PUTTALAM,BRAND NEW,2025.0,2,,BEZZA
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,KANDY,BRAND NEW,2025.0,1,,AXIA CG1GZ
LAND VEHICLE,E KUBOTA,EK3-471,INDIA,DIESEL,2761.0,ANURADHAPURA,BRAND NEW,2025.0,6,EK3-471,4WD
MOTOR CYCLE,RANOMOTO,FLASH,CHINA,PETROL,79.0,BADULLA,BRAND NEW,2025.0,1,,FLASH
CAR,KIA,SORENTO,KOREA,PETROL/ELE,1598.0,COLOMBO,BRAND NEW,2025.0,8,,SORENTO
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,2025.0,2,,T 9
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,KALUTARA,BRAND NEW,2025.0,4,,M6
MOTOR CYCLE,AIMA,ARIA,CHINA,ELECTRIC,0.8,KEGALLE,BRAND NEW,2025.0,1,,ARIA
MOTOR LORRY (COMMERCIAL),ISUZU,NQR75U-LN5VAYN,JAPAN,DIESEL,5193.0,NUWARA-ELIYA,BRAND NEW,2025.0,1,,NQR75U-LN5VAYN
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,POLONNARUWA,BRAND NEW,2025.0,1,,BEZZA
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5AY,JAPAN,DIESEL,2999.0,RATNAPURA,BRAND NEW,2025.0,3,,NMR85U-HH5AY
LAND VEHICLE,KARTAR,GLOBETRAC 4736 2WD,INDIA,DIESEL,3117.0,MONERAGALA,BRAND NEW,2025.0,1,,GLOBETRAC 4736 2WD
LAND VEHICLE,KARTAR,GLOBETRAC 4736 4WD,INDIA,DIESEL,3117.0,POLONNARUWA,BRAND NEW,2024.0,3,,GLOBETRAC 4736 4WD
MOTOR CYCLE,LADEAEV,E-BIKE A024,CHINA,ELECTRIC,0.1,KANDY,BRAND NEW,2024.0,1,,E-BIKE A024
MOTOR CYCLE,LUYUAN,MYY-Z35J,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,2025.0,1,MYY-Z35J,Unknown
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,KURUNEGALA,BRAND NEW,2025.0,3,,450X
THREE WHEELER,MAHINDRA,TREO,INDIA,ELECTRIC,3.5,BADULLA,BRAND NEW,2025.0,1,,TREO
MOTOR CYCLE,SUZUKI,BURGMAN STREET,INDIA,PETROL,125.0,RATNAPURA,BRAND NEW,2025.0,1,,BURGMAN STREET
MOTOR CYCLE,HERO,XTREME 125 R,INDIA,PETROL,124.7,MATALE,BRAND NEW,2025.0,11,,XTREME 125 R
SINGLE CAB,DONGFENG,VA91-101,CHINA,DIESEL,2300.0,COLOMBO,BRAND NEW,2025.0,1,VA91-101,Unknown
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,BADULLA,BRAND NEW,2025.0,4,,SEALION 6 SUPERIOR
SINGLE CAB,TOYOTA,LITEACE S403RU TMRFJ,INDONESIA,PETROL,1496.0,COLOMBO,BRAND NEW,2025.0,2,,LITEACE S403RU TMRFJ
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,POLONNARUWA,BRAND NEW,2025.0,5,,YUVO TECH PLUS 575DI
COMMERCIAL,MITSUBISHI,FUSO,JAPAN,DIESEL,2998.0,GAMPAHA,BRAND NEW,2025.0,1,,FUSO
DUAL PURPOSE (COMMERCIAL),MITSUBISHI,LC1TJLHGCR L200,THAILAND,DIESEL,2442.0,MATARA,BRAND NEW,2025.0,2,,LC1TJLHGCR L200
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,TRINCOMALEE,BRAND NEW,2025.0,2,,YUVO TECH PLUS 575DI
CAR,KIA,SORENTO,MALAYSIA,PETROL/ELE,1598.0,KURUNEGALA,BRAND NEW,2024.0,1,,SORENTO
MOTOR CYCLE,DIMEN,D60,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,2025.0,2,,D60
MOTOR CYCLE,LIMA,EL07,CHINA,ELECTRIC,1.5,RATNAPURA,BRAND NEW,2025.0,3,,EL07
MOTOR CYCLE,YAMAHA,YZF R15 VER 4.0,INDIA,PETROL,155.0,BADULLA,BRAND NEW,2025.0,3,,YZF R15 VER 4.0
CAR,WULING,BINGUO,INDONESIA,ELECTRIC,50.0,GAMPAHA,BRAND NEW,2025.0,14,,BINGUO
CAR,WULING,BINGUO,INDONESIA,ELECTRIC,50.0,KEGALLE,BRAND NEW,2025.0,1,,BINGUO
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,KALUTARA,BRAND NEW,2025.0,2,HF-DELUXE,Unknown
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,MANNAR,BRAND NEW,2025.0,1,,TAURUS 2518
CAR,TOYOTA,NGC200R-DHXHKF YARIS,INDONESIA,PETROL,1496.0,COLOMBO,BRAND NEW,2025.0,1,,NGC200R-DHXHKF YARIS
MOTOR CYCLE,TAKASHI,ES PRO PLUS,CHINA,ELECTRIC,1.5,RATNAPURA,BRAND NEW,2025.0,1,,ES PRO PLUS
MOTOR CYCLE,TAKASHI,ES LITE,CHINA,ELECTRIC,1.2,MATARA,BRAND NEW,2025.0,1,,ES LITE
CAR,KIA,CARNIVAL HEV-B8,SOUTH KOREA,PETROL/ELE,1598.0,COLOMBO,BRAND NEW,2025.0,1,,CARNIVAL HEV-B8
LAND VEHICLE,JOHN DEERE,5050D,INDIA,DIESEL,2940.0,MULLATIVU,BRAND NEW,2025.0,1,,5050D
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTTHX  HILUX,THAILAND,DIESEL,2755.0,TRINCOMALEE,BRAND NEW,2025.0,1,,GUN126R-DTTHX  HILUX
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,2024.0,2,,SE
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,2025.0,1,,WSP
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,2023.0,1,,TK 10
MOTOR CYCLE,TMR QUANLE,ZL,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,2025.0,5,,ZL
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,HAMBANTOTA,BRAND NEW,2024.0,1,,SE
COMMERCIAL,TOYOTA,HIACE-GDH301R-GDTDY,JAPAN,DIESEL,2755.0,JAFFNA,BRAND NEW,2025.0,1,HIACE-GDH301R-GDTDY,Unknown
MOTOR CYCLE,LUYUAN,MS70 Z23E,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,2025.0,1,,MS70 Z23E
MOTOR CYCLE,ROYAL ENFIELD,CLASSIC 350,INDIA,PETROL,349.0,MATALE,BRAND NEW,2025.0,1,,CLASSIC 350
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,COLOMBO,BRAND NEW,2024.0,1,,TS STREET HUNTER
MOTOR LORRY (COMMERCIAL),ISUZU,FTR34UU-PDN,JAPAN,DIESEL,7790.0,KANDY,BRAND NEW,2025.0,1,,FTR34UU-PDN
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,CHINA,PETROL,80.0,AMPARA,BRAND NEW,2025.0,4,,PATTAYA DOUBLE POWER
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,2025.0,1,,MAVERICK
THREE WHEELER,MAHINDRA,TREO,INDIA,ELECTRIC,3.5,JAFFNA,BRAND NEW,2025.0,1,,TREO
LAND VEHICLE,E KUBOTA,EK3-471,INDIA,DIESEL,2761.0,PUTTALAM,BRAND NEW,2025.0,2,EK3-471,4WD
CAR,GAC,AION V LUXURY,CHINA,ELECTRIC,100.0,GALLE,BRAND NEW,2025.0,1,,AION V LUXURY
MOTOR TRICYCLE VAN,PIAGGIO,APE-XTRA-DX,INDIA,DIESEL,435.0,KURUNEGALA,BRAND NEW,2025.0,1,APE-XTRA-DX,Unknown
MOTOR TRICYCLE VAN,PIAGGIO,APE-XTRA-DX,INDIA,DIESEL,435.0,NUWARA-ELIYA,BRAND NEW,2025.0,3,APE-XTRA-DX,Unknown
MOTOR LORRY (COMMERCIAL),EICHER,PRO 5016 M,INDIA,DIESEL,5655.0,BADULLA,BRAND NEW,2025.0,1,,PRO 5016 M
MOTOR CYCLE,WUXI,TANK,CHINA,PETROL,125.0,MATARA,BRAND NEW,2025.0,2,,TANK
CAR,WULING,CLOUD EV,INDONESIA,ELECTRIC,100.0,GAMPAHA,BRAND NEW,2025.0,5,,CLOUD EV
MOTOR CYCLE,TMR QUANLE,ZL,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2025.0,1,,ZL
CAR,TATA,CURVV,INDIA,PETROL,1199.0,GALLE,BRAND NEW,2025.0,1,,CURVV
MOTOR CYCLE,GALLANT,ZX-TDR718,CHINA,ELECTRIC,1.0,GAMPAHA,BRAND NEW,2018.0,1,ZX-TDR718,Unknown
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,GAMPAHA,BRAND NEW,2025.0,2,,RANGER RAPTOR
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX GUN125R-DTTLX,THAILAND,DIESEL,2393.0,COLOMBO,BRAND NEW,2025.0,2,,HILUX GUN125R-DTTLX
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FECX1ER4SDC,JAPAN,DIESEL,2998.0,COLOMBO,BRAND NEW,2025.0,1,,FECX1ER4SDC
PRIMER MOVER,TATA,SIGNA 5530,INDIA,DIESEL,6702.0,HAMBANTOTA,BRAND NEW,2025.0,1,,SIGNA 5530
LAND VEHICLE,KARTAR,GLOBETRAC 4736 4WD,INDIA,DIESEL,3117.0,KURUNEGALA,BRAND NEW,2024.0,1,,GLOBETRAC 4736 4WD
THREE WHEELER,NWOW,ERVS4 PLUS,CHINA,ELECTRIC,0.8,MATARA,BRAND NEW,2025.0,1,,ERVS4 PLUS
